SystemCodeNumber,Capacity,Occupancy,LastUpdated
BHMNCPNST01,485,278,2016-12-09 14:02:34
BHMNCPNST01,485,265,2016-12-09 14:29:33
BHMNCPNST01,485,261,2016-12-09 14:56:31
BHMNCPNST01,485,249,2016-12-09 15:29:34
BHMNCPNST01,485,245,2016-12-09 16:02:32
BHMNCPNST01,485,231,2016-12-09 16:29:30
BHMNCPNST01,485,212,2016-12-10 07:45:37
BHMNCPNST01,485,212,2016-12-10 08:12:38
BHMNCPNST01,485,215,2016-12-10 09:02:35
BHMNCPNST01,485,213,2016-12-10 09:29:38
BHMNCPNST01,485,215,2016-12-10 09:55:38
BHMNCPNST01,485,215,2016-12-10 10:29:38
BHMNCPNST01,485,213,2016-12-10 11:02:39
BHMNCPNST01,485,223,2016-12-10 11:29:39
BHMNCPNST01,485,241,2016-12-10 12:02:38
BHMNCPNST01,485,269,2016-12-10 12:29:40
BHMNCPNST01,485,294,2016-12-10 12:55:40
BHMNCPNST01,485,329,2016-12-10 13:29:39
BHMNCPNST01,485,350,2016-12-10 13:56:35
BHMNCPNST01,485,365,2016-12-10 14:22:38
BHMNCPNST01,485,367,2016-12-10 14:59:36
BHMNCPNST01,485,367,2016-12-10 15:25:39
BHMNCPNST01,485,364,2016-12-10 15:59:39
BHMNCPNST01,485,344,2016-12-10 16:25:40
BHMNCPNST01,485,225,2016-12-11 08:02:39
BHMNCPNST01,485,227,2016-12-11 08:15:44
BHMNCPNST01,485,229,2016-12-11 08:59:45
BHMNCPNST01,485,230,2016-12-11 09:26:44
BHMNCPNST01,485,227,2016-12-11 09:59:44
BHMNCPNST01,485,227,2016-12-11 10:25:42
BHMNCPNST01,485,225,2016-12-11 10:59:45
BHMNCPNST01,485,245,2016-12-11 11:26:10
BHMNCPNST01,485,268,2016-12-11 11:59:45
BHMNCPNST01,485,287,2016-12-11 12:32:41
BHMNCPNST01,485,290,2016-12-11 13:05:46
BHMNCPNST01,485,307,2016-12-11 13:26:45
BHMNCPNST01,485,335,2016-12-11 13:59:44
BHMNCPNST01,485,336,2016-12-11 14:32:44
BHMNCPNST01,485,337,2016-12-11 14:59:43
BHMNCPNST01,485,329,2016-12-11 15:25:45
BHMNCPNST01,485,299,2016-12-11 15:59:46
BHMNCPNST01,485,280,2016-12-11 16:25:46
BHMNCPNST01,485,158,2016-12-12 08:02:45
BHMNCPNST01,485,171,2016-12-12 08:29:50
BHMNCPNST01,485,188,2016-12-12 09:02:45
BHMNCPNST01,485,204,2016-12-12 09:29:48
BHMNCPNST01,485,232,2016-12-12 10:02:49
BHMNCPNST01,485,247,2016-12-12 10:29:50
BHMNCPNST01,485,256,2016-12-12 11:02:50
BHMNCPNST01,485,271,2016-12-12 11:29:51
BHMNCPNST01,485,279,2016-12-12 11:55:49
BHMNCPNST01,485,285,2016-12-12 12:29:50
BHMNCPNST01,485,284,2016-12-12 12:56:46
BHMNCPNST01,485,286,2016-12-12 13:29:50
BHMNCPNST01,485,282,2016-12-12 14:02:50
BHMNCPNST01,485,283,2016-12-12 14:29:49
BHMNCPNST01,485,282,2016-12-12 14:55:51
BHMNCPNST01,485,282,2016-12-12 15:29:47
BHMNCPNST01,485,282,2016-12-12 15:56:51
BHMNCPNST01,485,276,2016-12-12 16:29:51
BHMNCPNST01,485,193,2016-12-13 08:02:51
BHMNCPNST01,485,201,2016-12-13 08:29:53
BHMNCPNST01,485,219,2016-12-13 09:02:55
BHMNCPNST01,485,235,2016-12-13 09:29:54
BHMNCPNST01,485,254,2016-12-13 09:55:56
BHMNCPNST01,485,274,2016-12-13 10:29:54
BHMNCPNST01,485,285,2016-12-13 11:02:54
BHMNCPNST01,485,288,2016-12-13 11:29:55
BHMNCPNST01,485,297,2016-12-13 12:02:55
BHMNCPNST01,485,307,2016-12-13 12:29:55
BHMNCPNST01,485,304,2016-12-13 13:02:55
BHMNCPNST01,485,309,2016-12-13 13:55:56
BHMNCPNST01,485,291,2016-12-13 14:29:57
BHMNCPNST01,485,283,2016-12-13 14:56:52
BHMNCPNST01,485,270,2016-12-13 15:28:52
BHMNCPNST01,485,264,2016-12-13 16:02:56
BHMNCPNST01,485,255,2016-12-13 16:29:56
BHMNCPNST01,485,197,2016-12-14 07:55:56
BHMNCPNST01,485,205,2016-12-14 08:43:00
BHMNCPNST01,485,212,2016-12-14 09:03:01
BHMNCPNST01,485,217,2016-12-14 09:29:57
BHMNCPNST01,485,237,2016-12-14 10:02:59
BHMNCPNST01,485,248,2016-12-14 10:30:01
BHMNCPNST01,485,257,2016-12-14 11:30:01
BHMNCPNST01,485,267,2016-12-14 12:02:58
BHMNCPNST01,485,262,2016-12-14 12:30:00
BHMNCPNST01,485,267,2016-12-14 13:03:02
BHMNCPNST01,485,273,2016-12-14 13:29:57
BHMNCPNST01,485,302,2016-12-14 14:03:00
BHMNCPNST01,485,305,2016-12-14 14:30:01
BHMNCPNST01,485,303,2016-12-14 14:56:03
BHMNCPNST01,485,285,2016-12-14 15:30:00
BHMNCPNST01,485,279,2016-12-14 15:56:02
BHMNCPNST01,485,264,2016-12-14 16:30:00
BHMNCPNST01,485,204,2016-12-15 07:43:02
BHMNCPNST01,485,220,2016-12-15 08:30:06
BHMNCPNST01,485,228,2016-12-15 09:03:06
BHMNCPNST01,485,243,2016-12-15 09:30:04
BHMNCPNST01,485,265,2016-12-15 09:57:02
BHMNCPNST01,485,277,2016-12-15 10:30:07
BHMNCPNST01,485,284,2016-12-15 11:03:05
BHMNCPNST01,485,286,2016-12-15 11:09:07
BHMNCPNST01,485,298,2016-12-15 12:00:02
BHMNCPNST01,485,305,2016-12-15 12:26:03
BHMNCPNST01,485,320,2016-12-15 13:00:07
BHMNCPNST01,485,330,2016-12-15 13:26:08
BHMNCPNST01,485,334,2016-12-15 14:00:06
BHMNCPNST01,485,332,2016-12-15 14:26:06
BHMNCPNST01,485,326,2016-12-15 15:00:07
BHMNCPNST01,485,326,2016-12-15 15:26:03
BHMNCPNST01,485,320,2016-12-15 16:03:03
BHMNCPNST01,485,315,2016-12-15 16:30:07
BHMNCPNST01,485,259,2016-12-16 07:59:09
BHMNCPNST01,485,277,2016-12-16 08:30:12
BHMNCPNST01,485,284,2016-12-16 09:03:07
BHMNCPNST01,485,292,2016-12-16 09:30:12
BHMNCPNST01,485,288,2016-12-16 10:03:09
BHMNCPNST01,485,281,2016-12-16 10:29:08
BHMNCPNST01,485,275,2016-12-16 11:03:08
BHMNCPNST01,485,269,2016-12-16 11:30:10
BHMNCPNST01,485,261,2016-12-16 11:56:10
BHMNCPNST01,485,258,2016-12-16 12:30:11
BHMNCPNST01,485,251,2016-12-16 12:56:12
BHMNCPNST01,485,254,2016-12-16 13:30:12
BHMNCPNST01,485,258,2016-12-16 13:56:11
BHMNCPNST01,485,260,2016-12-16 14:23:13
BHMNCPNST01,485,274,2016-12-16 14:56:11
BHMNCPNST01,485,282,2016-12-16 15:30:10
BHMNCPNST01,485,265,2016-12-16 16:03:11
BHMNCPNST01,485,275,2016-12-16 16:30:12
BHMNCPNST01,485,228,2016-12-17 07:53:15
BHMNCPNST01,485,233,2016-12-17 08:19:15
BHMNCPNST01,485,238,2016-12-17 08:53:16
BHMNCPNST01,485,239,2016-12-17 09:26:17
BHMNCPNST01,485,233,2016-12-17 09:59:17
BHMNCPNST01,485,235,2016-12-17 10:33:17
BHMNCPNST01,485,233,2016-12-17 11:00:17
BHMNCPNST01,485,240,2016-12-17 11:33:16
BHMNCPNST01,485,257,2016-12-17 12:00:17
BHMNCPNST01,485,271,2016-12-17 12:26:17
BHMNCPNST01,485,298,2016-12-17 13:00:18
BHMNCPNST01,485,324,2016-12-17 13:27:17
BHMNCPNST01,485,356,2016-12-17 14:00:17
BHMNCPNST01,485,379,2016-12-17 14:30:19
BHMNCPNST01,485,384,2016-12-17 15:03:18
BHMNCPNST01,485,383,2016-12-17 15:30:19
BHMNCPNST01,485,395,2016-12-17 15:57:15
BHMNCPNST01,485,386,2016-12-17 16:30:16
BHMNCPNST01,485,175,2016-12-18 08:03:24
BHMNCPNST01,485,173,2016-12-18 08:16:20
BHMNCPNST01,485,175,2016-12-18 08:50:20
BHMNCPNST01,485,176,2016-12-18 09:30:21
BHMNCPNST01,485,176,2016-12-18 09:50:20
BHMNCPNST01,485,180,2016-12-18 10:30:23
BHMNCPNST01,485,187,2016-12-18 11:03:25
BHMNCPNST01,485,174,2016-12-18 11:30:22
BHMNCPNST01,485,175,2016-12-18 12:03:23
BHMNCPNST01,485,201,2016-12-18 12:30:25
BHMNCPNST01,485,216,2016-12-18 12:56:26
BHMNCPNST01,485,235,2016-12-18 13:30:26
BHMNCPNST01,485,247,2016-12-18 14:03:26
BHMNCPNST01,485,251,2016-12-18 14:30:27
BHMNCPNST01,485,251,2016-12-18 14:50:22
BHMNCPNST01,485,238,2016-12-18 15:30:24
BHMNCPNST01,485,235,2016-12-18 16:03:27
BHMNCPNST01,485,210,2016-12-18 16:30:25
BHMNCPNST01,485,147,2016-12-19 08:03:29
BHMNCPNST01,485,155,2016-12-19 08:30:28
BHMNCPNST01,485,170,2016-12-19 09:03:33
BHMNCPNST01,485,186,2016-12-19 09:30:30
BHMNCPNST01,485,198,2016-12-19 09:56:32
BHMNCPNST01,485,212,2016-12-19 10:30:33
BHMNCPNST01,485,221,2016-12-19 11:03:31
BHMNCPNST01,485,231,2016-12-19 11:30:30
BHMNCPNST01,485,238,2016-12-19 12:03:32
BHMNCPNST01,485,249,2016-12-19 12:30:32
BHMNCPNST01,485,263,2016-12-19 13:03:30
BHMNCPNST01,485,272,2016-12-19 13:23:31
BHMNCPNST01,485,291,2016-12-19 14:03:31
BHMNCPNST01,485,297,2016-12-19 14:30:33
BHMNCPNST01,485,303,2016-12-19 15:03:34
BHMNCPNST01,485,298,2016-12-19 15:29:33
BHMNCPNST01,485,272,2016-12-19 16:03:35
BHMNCPNST01,485,257,2016-12-19 16:30:35
BHMNCPPLS01,450,76,2016-10-04 07:46:28
BHMNCPPLS01,450,76,2016-10-04 07:46:28
BHMNCPPLS01,450,82,2016-10-04 08:25:42
BHMNCPPLS01,450,85,2016-10-04 08:59:42
BHMNCPPLS01,450,84,2016-10-04 09:25:48
BHMNCPPLS01,450,94,2016-10-04 09:59:48
BHMNCPPLS01,450,100,2016-10-04 10:26:49
BHMNCPPLS01,450,112,2016-10-04 10:59:48
BHMNCPPLS01,450,123,2016-10-04 11:25:47
BHMNCPPLS01,450,123,2016-10-04 11:39:43
BHMNCPPLS01,450,103,2016-10-04 13:02:48
BHMNCPPLS01,450,105,2016-10-04 13:29:45
BHMNCPPLS01,450,102,2016-10-04 14:02:47
BHMNCPPLS01,450,98,2016-10-04 14:29:49
BHMNCPPLS01,450,92,2016-10-04 14:57:13
BHMNCPPLS01,450,84,2016-10-04 15:30:14
BHMNCPPLS01,450,77,2016-10-04 16:04:12
BHMNCPPLS01,450,69,2016-10-04 16:31:14
BHMNCPPLS01,450,39,2016-10-05 07:50:13
BHMNCPPLS01,450,45,2016-10-05 08:24:16
BHMNCPPLS01,450,49,2016-10-05 08:51:15
BHMNCPPLS01,450,53,2016-10-05 09:30:15
BHMNCPPLS01,450,61,2016-10-05 10:04:15
BHMNCPPLS01,450,69,2016-10-05 10:30:17
BHMNCPPLS01,450,87,2016-10-05 10:57:17
BHMNCPPLS01,450,90,2016-10-05 11:30:18
BHMNCPPLS01,450,103,2016-10-05 12:04:14
BHMNCPPLS01,450,102,2016-10-05 12:30:16
BHMNCPPLS01,450,111,2016-10-05 12:57:15
BHMNCPPLS01,450,107,2016-10-05 13:30:19
BHMNCPPLS01,450,105,2016-10-05 13:57:20
BHMNCPPLS01,450,97,2016-10-05 14:30:17
BHMNCPPLS01,450,89,2016-10-05 14:57:19
BHMNCPPLS01,450,77,2016-10-05 15:30:15
BHMNCPPLS01,450,83,2016-10-05 16:04:18
BHMNCPPLS01,450,72,2016-10-05 16:30:17
BHMNCPPLS01,450,45,2016-10-06 07:50:19
BHMNCPPLS01,450,50,2016-10-06 08:10:20
BHMNCPPLS01,450,53,2016-10-06 08:50:23
BHMNCPPLS01,450,60,2016-10-06 09:24:20
BHMNCPPLS01,450,70,2016-10-06 10:03:20
BHMNCPPLS01,450,79,2016-10-06 10:30:20
BHMNCPPLS01,450,97,2016-10-06 10:57:20
BHMNCPPLS01,450,104,2016-10-06 11:24:26
BHMNCPPLS01,450,100,2016-10-06 12:04:24
BHMNCPPLS01,450,109,2016-10-06 12:30:24
BHMNCPPLS01,450,110,2016-10-06 12:57:21
BHMNCPPLS01,450,110,2016-10-06 13:30:21
BHMNCPPLS01,450,110,2016-10-06 13:57:22
BHMNCPPLS01,450,109,2016-10-06 14:30:23
BHMNCPPLS01,450,104,2016-10-06 15:04:22
BHMNCPPLS01,450,99,2016-10-06 15:31:22
BHMNCPPLS01,450,98,2016-10-06 16:04:23
BHMNCPPLS01,450,97,2016-10-06 16:30:27
BHMNCPPLS01,450,44,2016-10-07 07:44:28
BHMNCPPLS01,450,48,2016-10-07 08:24:29
BHMNCPPLS01,450,56,2016-10-07 09:04:13
BHMNCPPLS01,450,65,2016-10-07 09:30:27
BHMNCPPLS01,450,77,2016-10-07 09:57:27
BHMNCPPLS01,450,84,2016-10-07 10:30:27
BHMNCPPLS01,450,88,2016-10-07 10:57:30
BHMNCPPLS01,450,99,2016-10-07 11:30:28
BHMNCPPLS01,450,106,2016-10-07 12:03:29
BHMNCPPLS01,450,115,2016-10-07 12:30:28
BHMNCPPLS01,450,115,2016-10-07 13:04:28
BHMNCPPLS01,450,114,2016-10-07 13:30:29
BHMNCPPLS01,450,108,2016-10-07 14:03:28
BHMNCPPLS01,450,107,2016-10-07 14:30:32
BHMNCPPLS01,450,97,2016-10-07 15:04:30
BHMNCPPLS01,450,93,2016-10-07 15:30:32
BHMNCPPLS01,450,85,2016-10-07 15:57:31
BHMNCPPLS01,450,79,2016-10-07 16:30:29
BHMNCPPLS01,450,35,2016-10-08 07:30:33
BHMNCPPLS01,450,37,2016-10-08 08:24:34
BHMNCPPLS01,450,48,2016-10-08 08:57:34
BHMNCPPLS01,450,59,2016-10-08 09:30:37
BHMNCPPLS01,450,74,2016-10-08 10:04:34
BHMNCPPLS01,450,78,2016-10-08 10:30:34
BHMNCPPLS01,450,84,2016-10-08 10:57:34
BHMNCPPLS01,450,91,2016-10-08 11:30:38
BHMNCPPLS01,450,110,2016-10-08 12:04:34
BHMNCPPLS01,450,123,2016-10-08 12:30:36
BHMNCPPLS01,450,146,2016-10-08 13:04:39
BHMNCPPLS01,450,148,2016-10-08 13:30:36
BHMNCPPLS01,450,167,2016-10-08 14:03:38
BHMNCPPLS01,450,178,2016-10-08 14:30:35
BHMNCPPLS01,450,175,2016-10-08 14:57:41
BHMNCPPLS01,450,190,2016-10-08 15:30:39
BHMNCPPLS01,450,168,2016-10-08 16:04:39
BHMNCPPLS01,450,156,2016-10-08 16:30:42
BHMNCPPLS01,450,34,2016-10-09 08:04:40
BHMNCPPLS01,450,34,2016-10-09 08:30:45
BHMNCPPLS01,450,35,2016-10-09 08:57:45
BHMNCPPLS01,450,34,2016-10-09 09:24:41
BHMNCPPLS01,450,10,2016-10-09 09:57:41
BHMNCPPLS01,450,15,2016-10-09 10:30:43
BHMNCPPLS01,450,39,2016-10-09 11:04:44
BHMNCPPLS01,450,62,2016-10-09 11:30:41
BHMNCPPLS01,450,80,2016-10-09 11:57:46
BHMNCPPLS01,450,104,2016-10-09 12:30:41
BHMNCPPLS01,450,110,2016-10-09 13:04:43
BHMNCPPLS01,450,120,2016-10-09 13:30:42
BHMNCPPLS01,450,133,2016-10-09 14:03:42
BHMNCPPLS01,450,135,2016-10-09 14:30:42
BHMNCPPLS01,450,137,2016-10-09 15:04:44
BHMNCPPLS01,450,119,2016-10-09 15:30:46
BHMNCPPLS01,450,106,2016-10-09 16:03:43
BHMNCPPLS01,450,97,2016-10-09 16:30:43
BHMNCPPLS01,450,14,2016-10-10 07:57:51
BHMNCPPLS01,450,19,2016-10-10 08:30:47
BHMNCPPLS01,450,19,2016-10-10 08:57:52
BHMNCPPLS01,450,24,2016-10-10 09:30:49
BHMNCPPLS01,450,33,2016-10-10 10:03:48
BHMNCPPLS01,450,36,2016-10-10 10:17:53
BHMNCPPLS01,450,43,2016-10-10 10:57:52
BHMNCPPLS01,450,48,2016-10-10 11:30:48
BHMNCPPLS01,450,58,2016-10-10 11:57:49
BHMNCPPLS01,450,60,2016-10-10 12:30:48
BHMNCPPLS01,450,65,2016-10-10 13:04:49
BHMNCPPLS01,450,73,2016-10-10 13:30:49
BHMNCPPLS01,450,76,2016-10-10 14:03:49
BHMNCPPLS01,450,73,2016-10-10 14:30:49
BHMNCPPLS01,450,64,2016-10-10 14:57:54
BHMNCPPLS01,450,59,2016-10-10 15:30:49
BHMNCPPLS01,450,54,2016-10-10 15:50:51
BHMNCPPLS01,450,50,2016-10-10 16:30:49
BHMNCPPLS01,450,30,2016-10-11 08:04:57
BHMNCPPLS01,450,31,2016-10-11 08:10:56
BHMNCPPLS01,450,37,2016-10-11 08:57:56
BHMNCPPLS01,450,39,2016-10-11 09:17:54
BHMNCPPLS01,450,61,2016-10-11 09:57:59
BHMNCPPLS01,450,72,2016-10-11 10:30:54
BHMNCPPLS01,450,76,2016-10-11 10:57:55
BHMNCPPLS01,450,81,2016-10-11 11:30:59
BHMNCPPLS01,450,81,2016-10-11 12:03:55
BHMNCPPLS01,450,87,2016-10-11 12:30:56
BHMNCPPLS01,450,86,2016-10-11 13:04:00
BHMNCPPLS01,450,89,2016-10-11 13:31:01
BHMNCPPLS01,450,84,2016-10-11 14:04:00
BHMNCPPLS01,450,80,2016-10-11 14:30:56
BHMNCPPLS01,450,68,2016-10-11 15:03:58
BHMNCPPLS01,450,59,2016-10-11 15:33:56
BHMNCPPLS01,450,58,2016-10-11 16:01:00
BHMNCPPLS01,450,45,2016-10-11 16:26:56
BHMNCPPLS01,450,19,2016-10-12 08:04:00
BHMNCPPLS01,450,20,2016-10-12 08:11:01
BHMNCPPLS01,450,25,2016-10-12 09:03:59
BHMNCPPLS01,450,29,2016-10-12 09:26:58
BHMNCPPLS01,450,37,2016-10-12 10:01:04
BHMNCPPLS01,450,54,2016-10-12 10:31:04
BHMNCPPLS01,450,54,2016-10-12 11:01:03
BHMNCPPLS01,450,63,2016-10-12 11:31:05
BHMNCPPLS01,450,76,2016-10-12 12:04:04
BHMNCPPLS01,450,87,2016-10-12 12:31:05
BHMNCPPLS01,450,96,2016-10-12 13:04:04
BHMNCPPLS01,450,92,2016-10-12 13:34:03
BHMNCPPLS01,450,88,2016-10-12 14:01:03
BHMNCPPLS01,450,80,2016-10-12 14:34:04
BHMNCPPLS01,450,69,2016-10-12 15:01:03
BHMNCPPLS01,450,65,2016-10-12 15:30:59
BHMNCPPLS01,450,61,2016-10-12 15:57:05
BHMNCPPLS01,450,51,2016-10-12 16:31:05
BHMNCPPLS01,450,18,2016-10-13 07:57:02
BHMNCPPLS01,450,23,2016-10-13 08:24:07
BHMNCPPLS01,450,30,2016-10-13 09:04:02
BHMNCPPLS01,450,35,2016-10-13 09:31:01
BHMNCPPLS01,450,39,2016-10-13 09:51:06
BHMNCPPLS01,450,50,2016-10-13 10:31:03
BHMNCPPLS01,450,63,2016-10-13 11:04:08
BHMNCPPLS01,450,67,2016-10-13 11:31:06
BHMNCPPLS01,450,75,2016-10-13 11:57:06
BHMNCPPLS01,450,79,2016-10-13 12:31:08
BHMNCPPLS01,450,80,2016-10-13 13:04:04
BHMNCPPLS01,450,84,2016-10-13 13:24:02
BHMNCPPLS01,450,81,2016-10-13 13:57:07
BHMNCPPLS01,450,85,2016-10-13 14:31:06
BHMNCPPLS01,450,71,2016-10-13 15:04:08
BHMNCPPLS01,450,69,2016-10-13 15:31:08
BHMNCPPLS01,450,66,2016-10-13 16:04:08
BHMNCPPLS01,450,60,2016-10-13 16:31:08
BHMNCPPLS01,450,20,2016-10-14 08:01:05
BHMNCPPLS01,450,21,2016-10-14 08:07:05
BHMNCPPLS01,450,30,2016-10-14 09:01:08
BHMNCPPLS01,450,36,2016-10-14 09:21:06
BHMNCPPLS01,450,47,2016-10-14 10:01:11
BHMNCPPLS01,450,61,2016-10-14 10:27:09
BHMNCPPLS01,450,70,2016-10-14 11:01:07
BHMNCPPLS01,450,72,2016-10-14 11:27:06
BHMNCPPLS01,450,79,2016-10-14 12:01:11
BHMNCPPLS01,450,82,2016-10-14 12:27:06
BHMNCPPLS01,450,81,2016-10-14 13:01:11
BHMNCPPLS01,450,77,2016-10-14 13:27:07
BHMNCPPLS01,450,71,2016-10-14 14:01:11
BHMNCPPLS01,450,67,2016-10-14 14:34:08
BHMNCPPLS01,450,60,2016-10-14 15:01:12
BHMNCPPLS01,450,52,2016-10-14 15:21:08
BHMNCPPLS01,450,45,2016-10-14 16:01:11
BHMNCPPLS01,450,41,2016-10-14 16:34:08
BHMNCPPLS01,450,8,2016-10-15 08:01:11
BHMNCPPLS01,450,9,2016-10-15 08:14:09
BHMNCPPLS01,450,16,2016-10-15 09:01:09
BHMNCPPLS01,450,28,2016-10-15 09:27:11
BHMNCPPLS01,450,46,2016-10-15 10:01:12
BHMNCPPLS01,450,56,2016-10-15 10:21:09
BHMNCPPLS01,450,66,2016-10-15 11:01:14
BHMNCPPLS01,450,72,2016-10-15 11:27:14
BHMNCPPLS01,450,98,2016-10-15 12:01:12
BHMNCPPLS01,450,124,2016-10-15 12:27:10
BHMNCPPLS01,450,132,2016-10-15 13:01:14
BHMNCPPLS01,450,143,2016-10-15 13:34:13
BHMNCPPLS01,450,158,2016-10-15 14:01:13
BHMNCPPLS01,450,186,2016-10-15 14:27:12
BHMNCPPLS01,450,189,2016-10-15 15:01:13
BHMNCPPLS01,450,181,2016-10-15 15:27:12
BHMNCPPLS01,450,164,2016-10-15 16:01:15
BHMNCPPLS01,450,153,2016-10-15 16:27:16
BHMNCPPLS01,450,25,2016-10-16 09:01:15
BHMNCPPLS01,450,25,2016-10-16 09:01:15
BHMNCPPLS01,450,25,2016-10-16 09:01:15
BHMNCPPLS01,450,30,2016-10-16 09:27:13
BHMNCPPLS01,450,42,2016-10-16 10:04:13
BHMNCPPLS01,450,47,2016-10-16 10:21:13
BHMNCPPLS01,450,52,2016-10-16 11:01:13
BHMNCPPLS01,450,78,2016-10-16 11:27:17
BHMNCPPLS01,450,107,2016-10-16 12:01:16
BHMNCPPLS01,450,120,2016-10-16 12:27:14
BHMNCPPLS01,450,139,2016-10-16 13:01:16
BHMNCPPLS01,450,143,2016-10-16 13:27:17
BHMNCPPLS01,450,137,2016-10-16 14:01:18
BHMNCPPLS01,450,141,2016-10-16 14:34:14
BHMNCPPLS01,450,131,2016-10-16 15:01:18
BHMNCPPLS01,450,111,2016-10-16 15:31:18
BHMNCPPLS01,450,107,2016-10-16 15:57:16
BHMNCPPLS01,450,92,2016-10-16 16:31:17
BHMNCPPLS01,450,9,2016-10-17 07:34:19
BHMNCPPLS01,450,11,2016-10-17 08:14:18
BHMNCPPLS01,450,13,2016-10-17 09:01:17
BHMNCPPLS01,450,17,2016-10-17 09:21:18
BHMNCPPLS01,450,30,2016-10-17 10:04:20
BHMNCPPLS01,450,41,2016-10-17 10:31:16
BHMNCPPLS01,450,54,2016-10-17 11:04:20
BHMNCPPLS01,450,62,2016-10-17 11:31:18
BHMNCPPLS01,450,66,2016-10-17 12:04:19
BHMNCPPLS01,450,78,2016-10-17 12:31:21
BHMNCPPLS01,450,86,2016-10-17 12:57:17
BHMNCPPLS01,450,78,2016-10-17 13:31:21
BHMNCPPLS01,450,76,2016-10-17 14:04:21
BHMNCPPLS01,450,75,2016-10-17 14:31:21
BHMNCPPLS01,450,71,2016-10-17 14:57:18
BHMNCPPLS01,450,62,2016-10-17 15:31:21
BHMNCPPLS01,450,52,2016-10-17 15:57:17
BHMNCPPLS01,450,43,2016-10-17 16:28:21
BHMNCPPLS01,450,17,2016-10-18 08:01:23
BHMNCPPLS01,450,19,2016-10-18 08:21:24
BHMNCPPLS01,450,25,2016-10-18 09:01:23
BHMNCPPLS01,450,35,2016-10-18 09:28:22
BHMNCPPLS01,450,39,2016-10-18 10:01:25
BHMNCPPLS01,450,50,2016-10-18 10:28:58
BHMNCPPLS01,450,57,2016-10-18 11:01:57
BHMNCPPLS01,450,66,2016-10-18 11:27:56
BHMNCPPLS01,450,73,2016-10-18 12:01:59
BHMNCPPLS01,450,80,2016-10-18 12:27:57
BHMNCPPLS01,450,79,2016-10-18 13:01:56
BHMNCPPLS01,450,74,2016-10-18 13:28:57
BHMNCPPLS01,450,70,2016-10-18 13:48:58
BHMNCPPLS01,450,67,2016-10-18 14:27:56
BHMNCPPLS01,450,66,2016-10-18 15:01:58
BHMNCPPLS01,450,61,2016-10-18 15:27:59
BHMNCPPLS01,450,60,2016-10-18 15:55:00
BHMNCPPLS01,450,61,2016-10-18 16:27:54
BHMNCPPLS01,450,28,2016-10-19 08:05:03
BHMNCPPLS01,450,28,2016-10-19 08:25:01
BHMNCPPLS01,450,30,2016-10-19 08:58:05
BHMNCPPLS01,450,32,2016-10-19 09:19:02
BHMNCPPLS01,450,52,2016-10-19 09:58:04
BHMNCPPLS01,450,63,2016-10-19 10:25:04
BHMNCPPLS01,450,67,2016-10-19 10:59:00
BHMNCPPLS01,450,76,2016-10-19 11:25:04
BHMNCPPLS01,450,81,2016-10-19 11:59:05
BHMNCPPLS01,450,85,2016-10-19 12:25:00
BHMNCPPLS01,450,95,2016-10-19 12:58:01
BHMNCPPLS01,450,100,2016-10-19 13:25:03
BHMNCPPLS01,450,92,2016-10-19 13:58:02
BHMNCPPLS01,450,81,2016-10-19 14:32:03
BHMNCPPLS01,450,76,2016-10-19 14:58:03
BHMNCPPLS01,450,74,2016-10-19 15:32:05
BHMNCPPLS01,450,76,2016-10-19 15:59:01
BHMNCPPLS01,450,71,2016-10-19 16:25:03
BHMNCPPLS01,450,5,2016-10-22 08:06:41
BHMNCPPLS01,450,5,2016-10-22 08:06:41
BHMNCPPLS01,450,16,2016-10-22 08:59:44
BHMNCPPLS01,450,24,2016-10-22 09:26:47
BHMNCPPLS01,450,36,2016-10-22 09:59:44
BHMNCPPLS01,450,42,2016-10-22 10:26:47
BHMNCPPLS01,450,53,2016-10-22 10:59:47
BHMNCPPLS01,450,73,2016-10-22 11:32:43
BHMNCPPLS01,450,83,2016-10-22 11:59:46
BHMNCPPLS01,450,108,2016-10-22 12:32:47
BHMNCPPLS01,450,130,2016-10-22 12:59:47
BHMNCPPLS01,450,161,2016-10-22 13:32:43
BHMNCPPLS01,450,185,2016-10-22 13:59:48
BHMNCPPLS01,450,197,2016-10-22 14:39:47
BHMNCPPLS01,450,187,2016-10-22 14:59:48
BHMNCPPLS01,450,184,2016-10-22 15:26:49
BHMNCPPLS01,450,173,2016-10-22 15:59:47
BHMNCPPLS01,450,161,2016-10-22 16:26:47
BHMNCPPLS01,450,8,2016-10-23 08:39:50
BHMNCPPLS01,450,8,2016-10-23 08:39:50
BHMNCPPLS01,450,8,2016-10-23 08:39:50
BHMNCPPLS01,450,13,2016-10-23 09:26:51
BHMNCPPLS01,450,17,2016-10-23 09:59:52
BHMNCPPLS01,450,22,2016-10-23 10:26:53
BHMNCPPLS01,450,42,2016-10-23 10:59:53
BHMNCPPLS01,450,59,2016-10-23 11:26:49
BHMNCPPLS01,450,83,2016-10-23 11:59:50
BHMNCPPLS01,450,100,2016-10-23 12:26:51
BHMNCPPLS01,450,133,2016-10-23 13:06:52
BHMNCPPLS01,450,160,2016-10-23 13:26:55
BHMNCPPLS01,450,177,2016-10-23 13:59:53
BHMNCPPLS01,450,192,2016-10-23 14:26:51
BHMNCPPLS01,450,188,2016-10-23 14:59:53
